Model: , Areal mixture of reflectance
Timestamp: ,2022-09-20 11:19:29
,Compound,Molecular Formula,Concentration (%),Measurement Temperature,Wavelength,"Author,Year",DOI
0,Glucose,C6H12O6,100,293K,0.35-2.5 micron,"Kokaly, R.F.",https://crustal.usgs.gov/speclab/data/HTMLmetadata/Glucose_SA-G8270_ASDHRa_AREF.html

wave,Glucose
0.4,0.9564929591834164
0.401,0.9566417294845104
0.402,0.9565901805154896
0.40299999999999997,0.95662838
0.40399999999999997,0.9566594396894031
0.405,0.95662671
0.406,0.9566657519884604
0.407,0.95686459801154
0.408,0.9569747381952362
0.409,0.956794261804764
0.41,0.95679349
0.411,0.9569362385725144
0.412,0.95704871
0.413,0.9569091194820052
0.414,0.95685732
0.415,0.9568727003373932
0.416,0.9569064396626068
0.417,0.95695573
0.418,0.9570057994993052
0.419,0.95702946
0.42,0.9570217703170968
0.421,0.95705348
0.422,0.9570630199142016
0.423,0.9570544400857982
0.424,0.9570810798319034
0.425,0.9570642701680968
0.4260000000000001,0.95707035
0.4270000000000001,0.9571164297228028
0.4280000000000001,0.95708871
0.4290000000000001,0.9570925201621968
0.4300000000000001,0.9571087398378032
0.4310000000000001,0.9570944900024
0.4320000000000001,0.9570947299976
0.4330000000000001,0.95710379
0.4340000000000001,0.9571254804166958
0.4350000000000001,0.95716715
0.4360000000000001,0.9571718599881002
0.4370000000000001,0.9571706700118998
0.4380000000000001,0.9571858600214996
0.4390000000000001,0.9571880099785004
0.4400000000000001,0.95722425
0.4410000000000001,0.9572483897586024
0.4420000000000001,0.95720696
0.4430000000000001,0.9571679802598948
0.4440000000000001,0.9571939697401052
0.4450000000000001,0.9572398694385112
0.4460000000000001,0.9571837205614888
0.4470000000000001,0.95716006
0.4480000000000001,0.9571852697479024
0.4490000000000001,0.95723045
0.4500000000000001,0.9572254398266036
0.4510000000000001,0.9572081001733964
0.4520000000000001,0.9572159104630908
0.4530000000000001,0.9572622195369092
0.4540000000000001,0.95723939
0.4550000000000001,0.9572224601692984
0.4560000000000001,0.95723891
0.4570000000000001,0.9572597098028021
0.4580000000000001,0.95723999
0.4590000000000001,0.9571893195518091
